id,id_item,name_en,rarity,type,gender,slot_1,slot_2,slot_3,defense_base,defense_max,defense_augment_max,defense_fire,defense_water,defense_thunder,defense_ice,defense_dragon
932,932,Beo Helm β+,9,head,both,4,1,0,118,156,176,-3,0,-2,3,2
933,933,Beo Mail β+,9,chest,both,4,2,0,118,156,176,-3,0,-2,3,2
934,934,Beo Vambraces β+,9,arms,both,4,0,0,118,156,176,-3,0,-2,3,2
935,935,Beo Coil β+,9,waist,both,4,1,0,118,156,176,-3,0,-2,3,2
936,936,Beo Greaves β+,9,legs,both,4,0,0,118,156,176,-3,0,-2,3,2
937,937,Kadachi Hat α+,9,head,both,2,0,0,120,158,178,0,-3,3,0,0
938,938,Kadachi Mail α+,9,chest,both,2,1,0,120,158,178,0,-3,3,0,0
939,939,Kadachi Vambraces α+,9,arms,both,2,0,0,120,158,178,0,-3,3,0,0
940,940,Kadachi Coil α+,9,waist,both,3,1,0,120,158,178,0,-3,3,0,0
941,941,Kadachi Greaves α+,9,legs,both,3,1,0,120,158,178,0,-3,3,0,0
942,942,Kadachi Hat β+,9,head,both,4,1,0,120,158,178,0,-3,3,0,0
943,943,Kadachi Mail β+,9,chest,both,4,2,0,120,158,178,0,-3,3,0,0
944,944,Kadachi Vambraces β+,9,arms,both,4,2,0,120,158,178,0,-3,3,0,0
945,945,Kadachi Coil β+,9,waist,both,4,1,0,120,158,178,0,-3,3,0,0
946,946,Kadachi Greaves β+,9,legs,both,4,1,1,120,158,178,0,-3,3,0,0
947,947,Viper Kadachi Hat α+,9,head,both,1,0,0,132,170,190,1,3,-3,-2,1
948,948,Viper Kadachi Mail α+,9,chest,both,1,1,0,132,170,190,1,3,-3,-2,1
949,949,Viper Kadachi Braces α+,9,arms,both,2,0,0,132,170,190,1,3,-3,-2,1
950,950,Viper Kadachi Coil α+,9,waist,both,2,0,0,132,170,190,1,3,-3,-2,1
951,951,Viper Kadachi Greaves α+,9,legs,both,2,0,0,132,170,190,1,3,-3,-2,1
952,952,Viper Kadachi Hat β+,9,head,both,4,0,0,132,170,190,1,3,-3,-2,1
953,953,Viper Kadachi Mail β+,9,chest,both,4,1,0,132,170,190,1,3,-3,-2,1
954,954,Viper Kadachi Braces β+,9,arms,both,4,0,0,132,170,190,1,3,-3,-2,1
955,955,Viper Kadachi Coil β+,9,waist,both,4,1,0,132,170,190,1,3,-3,-2,1
956,956,Viper Kadachi Greaves β+,9,legs,both,4,1,0,132,170,190,1,3,-3,-2,1
957,957,High Metal Helm α+,9,head,both,2,0,0,128,166,186,0,-1,-2,3,0
958,958,High Metal Mail α+,9,chest,both,2,0,0,128,166,186,0,-1,-2,3,0
959,959,High Metal Braces α+,9,arms,both,2,1,0,128,166,186,0,-1,-2,3,0
960,960,High Metal Coil α+,9,waist,both,2,2,0,128,166,186,0,-1,-2,3,0
961,961,High Metal Greaves α+,9,legs,both,2,2,1,128,166,186,0,-1,-2,3,0
962,962,High Metal Helm β+,9,head,both,4,1,0,128,166,186,0,-1,-2,3,0
963,963,High Metal Mail β+,9,chest,both,4,1,0,128,166,186,0,-1,-2,3,0
964,964,High Metal Braces β+,9,arms,both,4,1,0,128,166,186,0,-1,-2,3,0
965,965,High Metal Coil β+,9,waist,both,4,2,0,128,166,186,0,-1,-2,3,0
966,966,High Metal Greaves β+,9,legs,both,4,3,0,128,166,186,0,-1,-2,3,0
967,967,Banbaro Helm α+,9,head,both,2,0,0,130,168,188,-2,2,-1,3,-3
968,968,Banbaro Mail α+,9,chest,both,3,0,0,130,168,188,-2,2,-1,3,-3
969,969,Banbaro Vambraces α+,9,arms,both,2,0,0,130,168,188,-2,2,-1,3,-3
970,970,Banbaro Coil α+,9,waist,both,3,0,0,130,168,188,-2,2,-1,3,-3
971,971,Banbaro Greaves α+,9,legs,both,3,0,0,130,168,188,-2,2,-1,3,-3
972,972,Banbaro Helm β+,9,head,both,4,1,0,130,168,188,-2,2,-1,3,-3
973,973,Banbaro Mail β+,9,chest,both,4,1,0,130,168,188,-2,2,-1,3,-3
974,974,Banbaro Vambraces β+,9,arms,both,4,0,0,130,168,188,-2,2,-1,3,-3
975,975,Banbaro Coil β+,9,waist,both,4,1,0,130,168,188,-2,2,-1,3,-3
976,976,Banbaro Greaves β+,9,legs,both,4,1,0,130,168,188,-2,2,-1,3,-3
977,977,Anja Helm α+,9,head,both,3,0,0,132,170,190,3,-3,-1,-1,0
978,978,Anja Mail α+,9,chest,both,1,1,0,132,170,190,3,-3,-1,-1,0
979,979,Anja Vambraces α+,9,arms,both,2,0,0,132,170,190,3,-3,-1,-1,0
980,980,Anja Coil α+,9,waist,both,3,1,0,132,170,190,3,-3,-1,-1,0
981,981,Anja Greaves α+,9,legs,both,2,0,0,132,170,190,3,-3,-1,-1,0
982,982,Anja Helm β+,9,head,both,4,0,0,132,170,190,3,-3,-1,-1,0
983,983,Anja Mail β+,9,chest,both,4,1,0,132,170,190,3,-3,-1,-1,0
984,984,Anja Vambraces β+,9,arms,both,4,0,0,132,170,190,3,-3,-1,-1,0
985,985,Anja Coil β+,9,waist,both,4,2,0,132,170,190,3,-3,-1,-1,0
986,986,Anja Greaves β+,9,legs,both,4,1,0,132,170,190,3,-3,-1,-1,0
987,987,Fulgur Helm α+,11,head,both,2,1,0,146,170,190,-1,-1,2,-3,0
988,988,Fulgur Mail α+,11,chest,both,3,0,0,146,170,190,-1,-1,2,-3,0
989,989,Fulgur Vambraces α+,11,arms,both,2,0,0,146,170,190,-1,-1,2,-3,0
990,990,Fulgur Coil α+,11,waist,both,1,0,0,146,170,190,-1,-1,2,-3,0
991,991,Fulgur Greaves α+,11,legs,both,2,1,0,146,170,190,-1,-1,2,-3,0
992,992,Fulgur Helm β+,11,head,both,4,2,0,146,170,190,-1,-1,2,-3,0
993,993,Fulgur Mail β+,11,chest,both,4,0,0,146,170,190,-1,-1,2,-3,0
994,994,Fulgur Vambraces β+,11,arms,both,4,2,0,146,170,190,-1,-1,2,-3,0
995,995,Fulgur Coil β+,11,waist,both,4,1,0,146,170,190,-1,-1,2,-3,0
996,996,Fulgur Greaves β+,11,legs,both,4,1,0,146,170,190,-1,-1,2,-3,0
997,997,Rathian Helm α+,9,head,both,3,0,0,130,168,188,2,0,-2,0,-3
998,998,Rathian Mail α+,9,chest,both,2,2,0,130,168,188,2,0,-2,0,-3
999,999,Rathian Vambraces α+,9,arms,both,3,0,0,130,168,188,2,0,-2,0,-3
1000,1000,Rathian Coil α+,9,waist,both,3,2,0,130,168,188,2,0,-2,0,-3
1001,1001,Rathian Greaves α+,9,legs,both,3,0,0,130,168,188,2,0,-2,0,-3
1002,1002,Rathian Helm β+,9,head,both,4,0,0,130,168,188,2,0,-2,0,-3
1003,1003,Rathian Mail β+,9,chest,both,4,2,0,130,168,188,2,0,-2,0,-3
1004,1004,Rathian Vambraces β+,9,arms,both,4,0,0,130,168,188,2,0,-2,0,-3
1005,1005,Rathian Coil β+,9,waist,both,4,2,0,130,168,188,2,0,-2,0,-3
1006,1006,Rathian Greaves β+,9,legs,both,4,0,0,130,168,188,2,0,-2,0,-3
1007,1007,Rath Heart Helm α+,9,head,both,3,0,0,132,170,190,3,0,-3,0,-4
1008,1008,Rath Heart Mail α+,9,chest,both,2,0,0,132,170,190,3,0,-3,0,-4
1009,1009,Rath Heart Braces α+,9,arms,both,2,0,0,132,170,190,3,0,-3,0,-4
1010,1010,Rath Heart Coil α+,9,waist,both,3,0,0,132,170,190,3,0,-3,0,-4
1011,1011,Rath Heart Greaves α+,9,legs,both,2,1,0,132,170,190,3,0,-3,0,-4
1012,1012,Rath Heart Helm β+,9,head,both,4,1,0,132,170,190,3,0,-3,0,-4
1013,1013,Rath Heart Mail β+,9,chest,both,4,1,1,132,170,190,3,0,-3,0,-4
1014,1014,Rath Heart Braces β+,9,arms,both,4,2,0,132,170,190,3,0,-3,0,-4
1015,1015,Rath Heart Coil β+,9,waist,both,4,0,0,132,170,190,3,0,-3,0,-4
1016,1016,Rath Heart Greaves β+,9,legs,both,4,2,0,132,170,190,3,0,-3,0,-4
1017,1017,Lumu Hat α+,9,head,both,3,0,0,130,168,188,-3,2,0,1,0
1018,1018,Lumu Mail α+,9,chest,both,3,1,0,130,168,188,-3,2,0,1,0
1019,1019,Lumu Vambraces α+,9,arms,both,2,2,0,130,168,188,-3,2,0,1,0
1020,1020,Lumu Coil α+,9,waist,both,2,2,0,130,168,188,-3,2,0,1,0
1021,1021,Lumu Greaves α+,9,legs,both,3,0,0,130,168,188,-3,2,0,1,0
1022,1022,Lumu Hat β+,9,head,both,4,1,0,130,168,188,-3,2,0,1,0
1023,1023,Lumu Mail β+,9,chest,both,4,1,0,130,168,188,-3,2,0,1,0
1024,1024,Lumu Vambraces β+,9,arms,both,4,1,0,130,168,188,-3,2,0,1,0
1025,1025,Lumu Coil β+,9,waist,both,4,1,0,130,168,188,-3,2,0,1,0
1026,1026,Lumu Greaves β+,9,legs,both,4,1,0,130,168,188,-3,2,0,1,0
1027,1027,Lumu Phantasm Hood α+,9,head,both,1,1,0,132,170,190,-3,-3,2,1,1
1028,1028,Lumu Phantasm Mail α+,9,chest,both,2,0,0,132,170,190,-3,-3,2,1,1
1029,1029,Lumu Phantasm Braces α+,9,arms,both,2,0,0,132,170,190,-3,-3,2,1,1
1030,1030,Lumu Phantasm Coil α+,9,waist,both,2,0,0,132,170,190,-3,-3,2,1,1
1031,1031,Lumu Phantasm Greaves α+,9,legs,both,3,0,0,132,170,190,-3,-3,2,1,1
1032,1032,Lumu Phantasm Hood β+,9,head,both,4,0,0,132,170,190,-3,-3,2,1,1
1033,1033,Lumu Phantasm Mail β+,9,chest,both,4,1,0,132,170,190,-3,-3,2,1,1
1034,1034,Lumu Phantasm Braces β+,9,arms,both,4,0,0,132,170,190,-3,-3,2,1,1
1035,1035,Lumu Phantasm Coil β+,9,waist,both,4,0,0,132,170,190,-3,-3,2,1,1
1036,1036,Lumu Phantasm Greaves β+,9,legs,both,4,1,0,132,170,190,-3,-3,2,1,1
1037,1037,Baan Helm α+,9,head,both,1,1,0,134,172,192,0,2,0,-1,-2
1038,1038,Baan Mail α+,9,chest,both,3,0,0,134,172,192,0,2,0,-1,-2
1039,1039,Baan Vambraces α+,9,arms,both,2,0,0,134,172,192,0,2,0,-1,-2
1040,1040,Baan Coil α+,9,waist,both,1,0,0,134,172,192,0,2,0,-1,-2
1041,1041,Baan Greaves α+,9,legs,both,2,0,0,134,172,192,0,2,0,-1,-2
1042,1042,Baan Helm β+,9,head,both,4,0,0,134,172,192,0,2,0,-1,-2
1043,1043,Baan Mail β+,9,chest,both,4,0,0,134,172,192,0,2,0,-1,-2
1044,1044,Baan Vambraces β+,9,arms,both,4,0,0,134,172,192,0,2,0,-1,-2
1045,1045,Baan Coil β+,9,waist,both,4,0,0,134,172,192,0,2,0,-1,-2
1046,1046,Baan Greaves β+,9,legs,both,4,1,0,134,172,192,0,2,0,-1,-2
1047,1047,Artian Helm α+,10,head,both,2,0,0,142,174,194,1,-2,-2,2,3
1048,1048,Artian Mail α+,10,chest,both,1,0,0,142,174,194,1,-2,-2,2,3
1049,1049,Artian Vambraces α+,10,arms,both,1,1,0,142,174,194,1,-2,-2,2,3
1050,1050,Artian Coil α+,10,waist,both,1,1,0,142,174,194,1,-2,-2,2,3
1051,1051,Artian Greaves α+,10,legs,both,1,1,0,142,174,194,1,-2,-2,2,3
1052,1052,Artian Helm β+,10,head,both,4,1,0,142,174,194,1,-2,-2,2,3
1053,1053,Artian Mail β+,10,chest,both,4,0,0,142,174,194,1,-2,-2,2,3
1054,1054,Artian Vambraces β+,10,arms,both,4,0,0,142,174,194,1,-2,-2,2,3
1055,1055,Artian Coil β+,10,waist,both,4,1,0,142,174,194,1,-2,-2,2,3
1056,1056,Artian Greaves β+,10,legs,both,4,0,0,142,174,194,1,-2,-2,2,3
1057,1057,Clockwork Helm α+,10,head,both,1,1,0,142,174,194,2,2,2,-1,-1
1058,1058,Clockwork Mail α+,10,chest,both,1,1,0,142,174,194,2,2,2,-1,-1
1059,1059,Clockwork Braces α+,10,arms,both,2,0,0,142,174,194,2,2,2,-1,-1
1060,1060,Clockwork Coil α+,10,waist,both,2,0,0,142,174,194,2,2,2,-1,-1
1061,1061,Clockwork Greaves α+,10,legs,both,1,1,0,142,174,194,2,2,2,-1,-1
1062,1062,Clockwork Helm β+,10,head,both,4,1,0,142,174,194,2,2,2,-1,-1
1063,1063,Clockwork Mail β+,10,chest,both,4,1,0,142,174,194,2,2,2,-1,-1
1064,1064,Clockwork Braces β+,10,arms,both,4,0,0,142,174,194,2,2,2,-1,-1
1065,1065,Clockwork Coil β+,10,waist,both,4,1,0,142,174,194,2,2,2,-1,-1
1066,1066,Clockwork Greaves β+,10,legs,both,4,0,0,142,174,194,2,2,2,-1,-1
1067,1067,Ingot Helm α+,10,head,both,2,0,0,136,168,188,-2,0,3,-1,0
1068,1068,Ingot Mail α+,10,chest,both,3,0,0,136,168,188,-2,0,3,-1,0
1069,1069,Ingot Vambraces α+,10,arms,both,2,1,0,136,168,188,-2,0,3,-1,0
1070,1070,Ingot Coil α+,10,waist,both,2,0,0,136,168,188,-2,0,3,-1,0
1071,1071,Ingot Greaves α+,10,legs,both,2,0,0,136,168,188,-2,0,3,-1,0
1072,1072,Ingot Helm β+,10,head,both,4,2,0,136,168,188,-2,0,3,-1,0
1073,1073,Ingot Mail β+,10,chest,both,4,0,0,136,168,188,-2,0,3,-1,0
1074,1074,Ingot Vambraces β+,10,arms,both,4,0,0,136,168,188,-2,0,3,-1,0
1075,1075,Ingot Coil β+,10,waist,both,4,1,0,136,168,188,-2,0,3,-1,0
1076,1076,Ingot Greaves β+,10,legs,both,4,0,0,136,168,188,-2,0,3,-1,0
1077,1077,Barioth Helm α+,10,head,both,1,1,0,138,170,190,-3,2,-2,3,0
1078,1078,Barioth Mail α+,10,chest,both,3,0,0,138,170,190,-3,2,-2,3,0
1079,1079,Barioth Vambraces α+,10,arms,both,2,0,0,138,170,190,-3,2,-2,3,0
1080,1080,Barioth Faulds α+,10,waist,both,3,0,0,138,170,190,-3,2,-2,3,0
1081,1081,Barioth Greaves α+,10,legs,both,1,1,0,138,170,190,-3,2,-2,3,0
1082,1082,Barioth Helm β+,10,head,both,4,1,0,138,170,190,-3,2,-2,3,0
1083,1083,Barioth Mail β+,10,chest,both,4,1,0,138,170,190,-3,2,-2,3,0
1084,1084,Barioth Vambraces β+,10,arms,both,4,0,0,138,170,190,-3,2,-2,3,0
1085,1085,Barioth Faulds β+,10,waist,both,4,0,0,138,170,190,-3,2,-2,3,0
1086,1086,Barioth Greaves β+,10,legs,both,4,1,0,138,170,190,-3,2,-2,3,0
1087,1087,Rathalos Helm α+,10,head,both,2,0,0,140,172,192,3,1,-2,1,-3
1088,1088,Rathalos Mail α+,10,chest,both,1,1,0,140,172,192,3,1,-2,1,-3
1089,1089,Rathalos Vambraces α+,10,arms,both,3,0,0,140,172,192,3,1,-2,1,-3
1090,1090,Rathalos Coil α+,10,waist,both,2,0,0,140,172,192,3,1,-2,1,-3
1091,1091,Rathalos Greaves α+,10,legs,both,3,0,0,140,172,192,3,1,-2,1,-3
1092,1092,Rathalos Helm β+,10,head,both,4,1,0,140,172,192,3,1,-2,1,-3
1093,1093,Rathalos Mail β+,10,chest,both,4,0,0,140,172,192,3,1,-2,1,-3
1094,1094,Rathalos Vambraces β+,10,arms,both,4,3,0,140,172,192,3,1,-2,1,-3
1095,1095,Rathalos Coil β+,10,waist,both,4,2,0,140,172,192,3,1,-2,1,-3
1096,1096,Rathalos Greaves β+,10,legs,both,4,0,0,140,172,192,3,1,-2,1,-3
1097,1097,Rath Soul Helm α+,11,head,both,1,1,0,148,172,192,3,2,2,-3,-4
1098,1098,Rath Soul Mail α+,11,chest,both,2,0,0,148,172,192,3,2,2,-3,-4
1099,1099,Rath Soul Braces α+,11,arms,both,2,0,0,148,172,192,3,2,2,-3,-4
1100,1100,Rath Soul Coil α+,11,waist,both,3,0,0,148,172,192,3,2,2,-3,-4
1101,1101,Rath Soul Greaves α+,11,legs,both,1,0,0,148,172,192,3,2,2,-3,-4
1102,1102,Rath Soul Helm β+,11,head,both,4,0,0,148,172,192,3,2,2,-3,-4
1103,1103,Rath Soul Mail β+,11,chest,both,4,1,0,148,172,192,3,2,2,-3,-4
1104,1104,Rath Soul Braces β+,11,arms,both,4,1,0,148,172,192,3,2,2,-3,-4
1105,1105,Rath Soul Coil β+,11,waist,both,4,2,0,148,172,192,3,2,2,-3,-4
1106,1106,Rath Soul Greaves β+,11,legs,both,4,0,0,148,172,192,3,2,2,-3,-4
1107,1107,Diablos Helm α+,10,head,both,2,0,0,140,172,192,3,-2,0,-3,2
1108,1108,Diablos Mail α+,10,chest,both,2,0,0,140,172,192,3,-2,0,-3,2
1109,1109,Diablos Vambraces α+,10,arms,both,2,0,0,140,172,192,3,-2,0,-3,2
1110,1110,Diablos Coil α+,10,waist,both,2,0,0,140,172,192,3,-2,0,-3,2
1111,1111,Diablos Greaves α+,10,legs,both,1,1,0,140,172,192,3,-2,0,-3,2
1112,1112,Diablos Helm β+,10,head,both,4,0,0,140,172,192,3,-2,0,-3,2
1113,1113,Diablos Mail β+,10,chest,both,4,1,0,140,172,192,3,-2,0,-3,2
1114,1114,Diablos Vambraces β+,10,arms,both,4,1,0,140,172,192,3,-2,0,-3,2
1115,1115,Diablos Coil β+,10,waist,both,4,1,0,140,172,192,3,-2,0,-3,2
1116,1116,Diablos Greaves β+,10,legs,both,4,1,0,140,172,192,3,-2,0,-3,2
1117,1117,Diablos Nero Helm α+,11,head,both,1,1,0,148,172,192,2,-3,0,-4,2
1118,1118,Diablos Nero Mail α+,11,chest,both,2,0,0,148,172,192,2,-3,0,-4,2
1119,1119,Diablos Nero Braces α+,11,arms,both,1,1,0,148,172,192,2,-3,0,-4,2
1120,1120,Diablos Nero Coil α+,11,waist,both,2,0,0,148,172,192,2,-3,0,-4,2
1121,1121,Diablos Nero Greaves α+,11,legs,both,1,0,0,148,172,192,2,-3,0,-4,2
1122,1122,Diablos Nero Helm β+,11,head,both,4,1,0,148,172,192,2,-3,0,-4,2
1123,1123,Diablos Nero Mail β+,11,chest,both,4,1,0,148,172,192,2,-3,0,-4,2
1124,1124,Diablos Nero Braces β+,11,arms,both,4,2,0,148,172,192,2,-3,0,-4,2
1125,1125,Diablos Nero Coil β+,11,waist,both,4,1,0,148,172,192,2,-3,0,-4,2
1126,1126,Diablos Nero Greaves β+,11,legs,both,4,0,0,148,172,192,2,-3,0,-4,2
1127,1127,Legiana Helm α+,10,head,both,2,0,0,140,172,192,-1,2,-3,3,0
1128,1128,Legiana Mail α+,10,chest,both,1,0,0,140,172,192,-1,2,-3,3,0
1129,1129,Legiana Vambraces α+,10,arms,both,3,0,0,140,172,192,-1,2,-3,3,0
1130,1130,Legiana Coil α+,10,waist,both,2,0,0,140,172,192,-1,2,-3,3,0
1131,1131,Legiana Greaves α+,10,legs,both,3,0,0,140,172,192,-1,2,-3,3,0
1132,1132,Legiana Helm β+,10,head,both,4,1,0,140,172,192,-1,2,-3,3,0
1133,1133,Legiana Mail β+,10,chest,both,4,0,0,140,172,192,-1,2,-3,3,0
1134,1134,Legiana Vambraces β+,10,arms,both,4,2,0,140,172,192,-1,2,-3,3,0
1135,1135,Legiana Coil β+,10,waist,both,4,1,0,140,172,192,-1,2,-3,3,0
1136,1136,Legiana Greaves β+,10,legs,both,4,2,0,140,172,192,-1,2,-3,3,0
1137,1137,Hoarcry Helm α+,11,head,both,1,1,1,146,170,190,-3,2,-1,3,0
1138,1138,Hoarcry Mail α+,11,chest,both,1,1,0,146,170,190,-3,2,-1,3,0
1139,1139,Hoarcry Vambraces α+,11,arms,both,1,1,0,146,170,190,-3,2,-1,3,0
1140,1140,Hoarcry Coil α+,11,waist,both,1,1,0,146,170,190,-3,2,-1,3,0
1141,1141,Hoarcry Greaves α+,11,legs,both,1,1,0,146,170,190,-3,2,-1,3,0
1142,1142,Hoarcry Helm β+,11,head,both,4,1,0,146,170,190,-3,2,-1,3,0
1143,1143,Hoarcry Mail β+,11,chest,both,4,0,0,146,170,190,-3,2,-1,3,0
1144,1144,Hoarcry Vambraces β+,11,arms,both,4,0,0,146,170,190,-3,2,-1,3,0
1145,1145,Hoarcry Coil β+,11,waist,both,4,0,0,146,170,190,-3,2,-1,3,0
1146,1146,Hoarcry Greaves β+,11,legs,both,4,2,0,146,170,190,-3,2,-1,3,0
1147,1147,Odogaron Helm α+,10,head,both,2,0,0,140,172,192,2,2,-2,-3,0
1148,1148,Odogaron Mail α+,10,chest,both,3,0,0,140,172,192,2,2,-2,-3,0
1149,1149,Odogaron Vambraces α+,10,arms,both,1,0,0,140,172,192,2,2,-2,-3,0
1150,1150,Odogaron Coil α+,10,waist,both,2,0,0,140,172,192,2,2,-2,-3,0
1151,1151,Odogaron Greaves α+,10,legs,both,1,0,0,140,172,192,2,2,-2,-3,0
1152,1152,Odogaron Helm β+,10,head,both,4,0,0,140,172,192,2,2,-2,-3,0
1153,1153,Odogaron Mail β+,10,chest,both,4,1,0,140,172,192,2,2,-2,-3,0
1154,1154,Odogaron Vambraces β+,10,arms,both,4,0,0,140,172,192,2,2,-2,-3,0
1155,1155,Odogaron Coil β+,10,waist,both,4,2,0,140,172,192,2,2,-2,-3,0
1156,1156,Odogaron Greaves β+,10,legs,both,4,0,0,140,172,192,2,2,-2,-3,0
1157,1157,Death Garon Helm α+,11,head,both,3,0,0,148,172,192,-2,-3,-2,-2,4
1158,1158,Death Garon Mail α+,11,chest,both,2,0,0,148,172,192,-2,-3,-2,-2,4
1159,1159,Death Garon Braces α+,11,arms,both,2,1,0,148,172,192,-2,-3,-2,-2,4
1160,1160,Death Garon Coil α+,11,waist,both,2,1,0,148,172,192,-2,-3,-2,-2,4
1161,1161,Death Garon Greaves α+,11,legs,both,1,1,0,148,172,192,-2,-3,-2,-2,4
1162,1162,Death Garon Helm β+,11,head,both,4,2,0,148,172,192,-2,-3,-2,-2,4
1163,1163,Death Garon Mail β+,11,chest,both,4,1,0,148,172,192,-2,-3,-2,-2,4
1164,1164,Death Garon Braces β+,11,arms,both,4,1,0,148,172,192,-2,-3,-2,-2,4
1165,1165,Death Garon Coil β+,11,waist,both,4,2,0,148,172,192,-2,-3,-2,-2,4
1166,1166,Death Garon Greaves β+,11,legs,both,4,1,1,148,172,192,-2,-3,-2,-2,4
1167,1167,Lavasioth Helm α+,10,head,both,1,1,0,140,172,192,3,-3,1,-2,2
1168,1168,Lavasioth Mail α+,10,chest,both,1,1,0,140,172,192,3,-3,1,-2,2
1169,1169,Lavasioth Vambraces α+,10,arms,both,1,0,0,140,172,192,3,-3,1,-2,2
1170,1170,Lavasioth Coil α+,10,waist,both,1,0,0,140,172,192,3,-3,1,-2,2
1171,1171,Lavasioth Greaves α+,10,legs,both,2,0,0,140,172,192,3,-3,1,-2,2
1172,1172,Lavasioth Helm β+,10,head,both,4,1,0,140,172,192,3,-3,1,-2,2
1173,1173,Lavasioth Mail β+,10,chest,both,4,1,0,140,172,192,3,-3,1,-2,2
1174,1174,Lavasioth Vambraces β+,10,arms,both,4,0,0,140,172,192,3,-3,1,-2,2
1175,1175,Lavasioth Coil β+,10,waist,both,4,0,0,140,172,192,3,-3,1,-2,2
1176,1176,Lavasioth Greaves β+,10,legs,both,4,1,0,140,172,192,3,-3,1,-2,2
1177,1177,Uragaan Helm α+,10,head,both,2,1,0,144,176,196,4,-3,1,-2,-2
1178,1178,Uragaan Mail α+,10,chest,both,3,0,0,144,176,196,4,-3,1,-2,-2
1179,1179,Uragaan Vambraces α+,10,arms,both,2,0,0,144,176,196,4,-3,1,-2,-2
1180,1180,Uragaan Coil α+,10,waist,both,2,1,0,144,176,196,4,-3,1,-2,-2
1181,1181,Uragaan Greaves α+,10,legs,both,1,0,0,144,176,196,4,-3,1,-2,-2
1182,1182,Uragaan Helm β+,10,head,both,4,3,0,144,176,196,4,-3,1,-2,-2
1183,1183,Uragaan Mail β+,10,chest,both,4,0,0,144,176,196,4,-3,1,-2,-2
1184,1184,Uragaan Vambraces β+,10,arms,both,4,0,0,144,176,196,4,-3,1,-2,-2
1185,1185,Uragaan Coil β+,10,waist,both,4,2,0,144,176,196,4,-3,1,-2,-2
1186,1186,Uragaan Greaves β+,10,legs,both,4,1,0,144,176,196,4,-3,1,-2,-2
1187,1187,Nargacuga Helm α+,10,head,both,1,1,0,140,172,192,-2,2,-3,0,0
1188,1188,Nargacuga Mail α+,10,chest,both,2,0,0,140,172,192,-2,2,-3,0,0
1189,1189,Nargacuga Braces α+,10,arms,both,1,0,0,140,172,192,-2,2,-3,0,0
1190,1190,Nargacuga Faulds α+,10,waist,both,1,0,0,140,172,192,-2,2,-3,0,0
1191,1191,Nargacuga Greaves α+,10,legs,both,1,1,0,140,172,192,-2,2,-3,0,0
1192,1192,Nargacuga Helm β+,10,head,both,4,1,0,140,172,192,-2,2,-3,0,0
1193,1193,Nargacuga Mail β+,10,chest,both,4,0,0,140,172,192,-2,2,-3,0,0
1194,1194,Nargacuga Braces β+,10,arms,both,4,0,0,140,172,192,-2,2,-3,0,0
1195,1195,Nargacuga Faulds β+,10,waist,both,4,0,0,140,172,192,-2,2,-3,0,0
1196,1196,Nargacuga Greaves β+,10,legs,both,4,1,0,140,172,192,-2,2,-3,0,0
1197,1197,Glavenus Helm α+,10,head,both,1,0,0,142,174,194,3,-3,1,-1,-1
1198,1198,Glavenus Mail α+,10,chest,both,1,0,0,142,174,194,3,-3,1,-1,-1
1199,1199,Glavenus Braces α+,10,arms,both,1,0,0,142,174,194,3,-3,1,-1,-1
1200,1200,Glavenus Faulds α+,10,waist,both,1,1,0,142,174,194,3,-3,1,-1,-1
1201,1201,Glavenus Greaves α+,10,legs,both,2,0,0,142,174,194,3,-3,1,-1,-1
1202,1202,Glavenus Helm β+,10,head,both,4,0,0,142,174,194,3,-3,1,-1,-1
1203,1203,Glavenus Mail β+,10,chest,both,4,0,0,142,174,194,3,-3,1,-1,-1
1204,1204,Glavenus Braces β+,10,arms,both,4,0,0,142,174,194,3,-3,1,-1,-1
1205,1205,Glavenus Faulds β+,10,waist,both,4,0,0,142,174,194,3,-3,1,-1,-1
1206,1206,Glavenus Greaves β+,10,legs,both,4,0,0,142,174,194,3,-3,1,-1,-1
1207,1207,Acidic Glavenus Helm α+,11,head,both,1,0,0,150,174,194,-3,2,-1,2,-1
1208,1208,Acidic Glavenus Mail α+,11,chest,both,1,0,0,150,174,194,-3,2,-1,2,-1
1209,1209,Acidic Glavenus Braces α+,11,arms,both,2,1,0,150,174,194,-3,2,-1,2,-1
1210,1210,Acidic Glavenus Coil α+,11,waist,both,2,0,0,150,174,194,-3,2,-1,2,-1
1211,1211,Acidic Glavenus Greaves α+,11,legs,both,1,0,0,150,174,194,-3,2,-1,2,-1
1212,1212,Acidic Glavenus Helm β+,11,head,both,4,0,0,150,174,194,-3,2,-1,2,-1
1213,1213,Acidic Glavenus Mail β+,11,chest,both,4,1,0,150,174,194,-3,2,-1,2,-1
1214,1214,Acidic Glavenus Braces β+,11,arms,both,4,2,1,150,174,194,-3,2,-1,2,-1
1215,1215,Acidic Glavenus Coil β+,11,waist,both,4,0,0,150,174,194,-3,2,-1,2,-1
1216,1216,Acidic Glavenus Greaves β+,11,legs,both,4,2,0,150,174,194,-3,2,-1,2,-1
1217,1217,Brachydios Helm α+,10,head,both,3,0,0,142,174,194,3,-2,1,-3,1
1218,1218,Brachydios Mail α+,10,chest,both,1,0,0,142,174,194,3,-2,1,-3,1
1219,1219,Brachydios Braces α+,10,arms,both,2,0,0,142,174,194,3,-2,1,-3,1
1220,1220,Brachydios Faulds α+,10,waist,both,3,0,0,142,174,194,3,-2,1,-3,1
